Uid,Time,Order No,Symbol,Type,Side,Price,Average Price,Amount,Executed Amount,Executed Quote Amount,Stop Price,Status,Update Time
11207629,24-02-07 16:45:20,3326171710,TIAUSDT,STOP_MARKET,BUY,0,,0,0,0,17.8665,CANCELED,24-02-07 16:45:34
11207629,24-02-07 16:45:22,3128015455,WOOUSDT,MARKET,SELL,0,0.36391,77,77,28.02107,0,FILLED,24-02-07 16:45:22
11207629,24-02-07 16:45:24,3128015648,WOOUSDT,STOP_MARKET,BUY,0,,184,0,0,0.36537,CANCELED,24-02-07 16:54:33
11207629,24-02-07 16:45:24,3128015725,WOOUSDT,STOP_MARKET,BUY,0,,0,0,0,0.35991,CANCELED,24-02-07 16:54:33
11207629,24-02-07 16:45:26,1470043890,EDUUSDT,MARKET,SELL,0,0.6745,41,41,27.6545,0,FILLED,24-02-07 16:45:26
11207629,24-02-07 16:45:27,1470044303,EDUUSDT,MARKET,BUY,0,0.6682,41,41,27.3962,0.6671,FILLED,24-02-07 16:52:24
11207629,24-02-07 16:45:27,1470044196,EDUUSDT,STOP_MARKET,BUY,0,,98,0,0,0.6772,CANCELED,24-02-07 16:54:33
11207629,24-02-07 16:45:29,343754934,ILVUSDT,MARKET,SELL,0,76.86666667,0.3,0.3,23.06,0,FILLED,24-02-07 16:45:29
11207629,24-02-07 16:45:31,343754975,ILVUSDT,STOP_MARKET,BUY,0,,0.7,0,0,77.17,CANCELED,24-02-07 16:54:33
11207629,24-02-07 16:45:31,343754982,ILVUSDT,STOP_MARKET,BUY,0,,0,0,0,76.01,CANCELED,24-02-07 16:54:33
11207629,24-02-07 16:45:35,3326182511,TIAUSDT,STOP_MARKET,SELL,0,,3,0,0,18.0652,CANCELED,24-02-07 16:54:33
11207629,24-02-07 16:45:36,3326182857,TIAUSDT,STOP_MARKET,SELL,0,,0,0,0,18.3362,CANCELED,24-02-07 16:54:33
11207629,24-02-07 16:54:33,260147645931,BTCUSDT,MARKET,SELL,0,43140.5,0.004,0.004,172.562,0,FILLED,24-02-07 16:54:33
11207629,24-02-07 16:54:33,7281724871,CFXUSDT,MARKET,SELL,0,0.2277,175,175,39.8475,0,FILLED,24-02-07 16:54:33
11207629,24-02-07 16:54:33,343771040,ILVUSDT,MARKET,BUY,0,76.76,0.3,0.3,23.028,0,FILLED,24-02-07 16:54:33
11207629,24-02-07 16:54:33,481206991,KASUSDT,MARKET,BUY,0,0.1143,247,247,28.2321,0,FILLED,24-02-07 16:54:33
11207629,24-02-07 16:54:33,3326465963,TIAUSDT,MARKET,SELL,0,18.1972,1,1,18.1972,0,FILLED,24-02-07 16:54:33
11207629,24-02-07 16:54:33,3128064335,WOOUSDT,MARKET,BUY,0,0.36434,77,77,28.05418,0,FILLED,24-02-07 16:54:33
11207629,24-02-07 17:15:04,343824297,ILVUSDT,MARKET,BUY,0,77.72,0.7,0.7,54.404,77.72,FILLED,24-02-07 17:17:10
11207629,24-02-07 17:15:04,343824224,ILVUSDT,MARKET,SELL,0,77.41,0.3,0.3,23.223,0,FILLED,24-02-07 17:15:04
11207629,24-02-07 17:15:05,9926842252,ALGOUSDT,MARKET,SELL,0,0.1655,172.4,172.4,28.5322,0,FILLED,24-02-07 17:15:05
11207629,24-02-07 17:15:05,343824303,ILVUSDT,STOP_MARKET,BUY,0,,0,0,0,76.56,CANCELED,24-02-07 17:17:11
11207629,24-02-07 17:15:06,9926842399,ALGOUSDT,STOP_MARKET,BUY,0,,0,0,0,0.1637,CANCELED,24-02-07 17:20:22
11207629,24-02-07 17:15:06,9926842363,ALGOUSDT,STOP_MARKET,BUY,0,,413.7,0,0,0.1662,CANCELED,24-02-07 17:20:22
11207629,24-02-07 17:15:08,8207988616,SNXUSDT,STOP_MARKET,BUY,0,,20.1,0,0,3.368,CANCELED,24-02-07 17:20:22
11207629,24-02-07 17:15:08,8207988589,SNXUSDT,MARKET,SELL,0,3.355,8.4,8.4,28.182,0,FILLED,24-02-07 17:15:08
11207629,24-02-07 17:15:09,8207988638,SNXUSDT,STOP_MARKET,BUY,0,,0,0,0,3.318,CANCELED,24-02-07 17:20:22
11207629,24-02-07 17:15:09,3327270135,TIAUSDT,MARKET,SELL,0,18.4641,1,1,18.4641,0,FILLED,24-02-07 17:15:09
11207629,24-02-07 17:15:10,3327270466,TIAUSDT,STOP_MARKET,BUY,0,,2,0,0,18.538,CANCELED,24-02-07 17:20:22
11207629,24-02-07 17:15:10,3327270516,TIAUSDT,STOP_MARKET,BUY,0,,0,0,0,18.261,CANCELED,24-02-07 17:20:22
11207629,24-02-07 17:15:11,8754583885,OPUSDT,MARKET,SELL,0,3.4546,8.2,8.2,28.32772,0,FILLED,24-02-07 17:15:11
11207629,24-02-07 17:15:12,8754584786,OPUSDT,MARKET,BUY,0,3.4686,19.6,19.6,67.98456,3.4684,FILLED,24-02-07 17:16:16
11207629,24-02-07 17:15:12,8754584958,OPUSDT,STOP_MARKET,BUY,0,,0,0,0,3.4166,CANCELED,24-02-07 17:16:17
11207629,24-02-07 17:15:13,6702428940,RENUSDT,MARKET,SELL,0,0.05583,508,508,28.36164,0,FILLED,24-02-07 17:15:13
11207629,24-02-07 17:15:14,6702428965,RENUSDT,STOP_MARKET,BUY,0,,0,0,0,0.05522,CANCELED,24-02-07 17:20:22
11207629,24-02-07 17:15:14,6702428960,RENUSDT,STOP_MARKET,BUY,0,,1219,0,0,0.05605,CANCELED,24-02-07 17:20:22
11207629,24-02-07 17:15:15,481276380,KASUSDT,MARKET,SELL,0,0.11450806,248,248,28.398,0,FILLED,24-02-07 17:15:15
11207629,24-02-07 17:15:15,481276402,KASUSDT,STOP_MARKET,BUY,0,,595,0,0,0.11496,CANCELED,24-02-07 17:20:22
11207629,24-02-07 17:15:16,481276413,KASUSDT,STOP_MARKET,BUY,0,,0,0,0,0.11324,CANCELED,24-02-07 17:20:22
11207629,24-02-07 17:15:17,2992949389,WLDUSDT,MARKET,SELL,0,2.3558,12,12,28.2696,0,FILLED,24-02-07 17:15:17
11207629,24-02-07 17:15:17,2992949434,WLDUSDT,MARKET,BUY,0,2.3653,28,28,66.2284,2.3652,FILLED,24-02-07 17:16:13
11207629,24-02-07 17:15:18,2992949448,WLDUSDT,STOP_MARKET,BUY,0,,0,0,0,2.3299,CANCELED,24-02-07 17:16:13
11207629,24-02-07 17:15:19,3128166685,WOOUSDT,MARKET,SELL,0,0.36437,77,77,28.05649,0,FILLED,24-02-07 17:15:19
11207629,24-02-07 17:15:20,508376943,SUPERUSDT,MARKET,SELL,0,0.648,43,43,27.864,0,FILLED,24-02-07 17:15:20
11207629,24-02-07 17:15:20,3128166702,WOOUSDT,MARKET,BUY,0,0.36591,184,184,67.32744,0.36583,FILLED,24-02-07 17:18:40
11207629,24-02-07 17:15:20,3128166718,WOOUSDT,STOP_MARKET,BUY,0,,0,0,0,0.36036,CANCELED,24-02-07 17:18:40
11207629,24-02-07 17:15:21,508377026,SUPERUSDT,MARKET,BUY,0,0.6507,103,103,67.0221,0.6506,FILLED,24-02-07 17:16:26
11207629,24-02-07 17:15:21,508377085,SUPERUSDT,STOP_MARKET,BUY,0,,0,0,0,0.6409,CANCELED,24-02-07 17:16:26
11207629,24-02-07 17:15:22,31333828707,MATICUSDT,MARKET,SELL,0,0.8233,51,51,41.9883,0,FILLED,24-02-07 17:15:22
11207629,24-02-07 17:15:23,31333829238,MATICUSDT,STOP_MARKET,BUY,0,,0,0,0,0.8173,CANCELED,24-02-07 17:16:25
11207629,24-02-07 17:15:23,31333829037,MATICUSDT,MARKET,BUY,0,0.8256,122,122,100.7232,0.8255,FILLED,24-02-07 17:16:24
11207629,24-02-07 17:15:24,4921689808,1000PEPEUSDT,MARKET,SELL,0,0.0009611,29278,29278,28.1390858,0,FILLED,24-02-07 17:15:24
11207629,24-02-07 17:15:24,4921689989,1000PEPEUSDT,STOP_MARKET,BUY,0,,0,0,0,0.0009505,CANCELED,24-02-07 17:20:22
11207629,24-02-07 17:15:24,4921689971,1000PEPEUSDT,STOP_MARKET,BUY,0,,70267,0,0,0.0009649,CANCELED,24-02-07 17:20:22
11207629,24-02-07 17:16:14,2992958372,WLDUSDT,STOP_MARKET,SELL,0,,40,0,0,2.3558,CANCELED,24-02-07 17:20:22
11207629,24-02-07 17:16:14,2992958423,WLDUSDT,STOP_MARKET,SELL,0,,0,0,0,2.3911,CANCELED,24-02-07 17:20:22
11207629,24-02-07 17:16:17,8754619802,OPUSDT,STOP_MARKET,SELL,0,,0,0,0,3.5064,CANCELED,24-02-07 17:20:22
11207629,24-02-07 17:16:17,8754619611,OPUSDT,MARKET,SELL,0,3.4527,27.5,27.5,94.94925,3.4546,FILLED,24-02-07 17:20:14
11207629,24-02-07 17:16:25,31333867697,MATICUSDT,STOP_MARKET,SELL,0,,171,0,0,0.8233,CANCELED,24-02-07 17:20:22
11207629,24-02-07 17:16:26,31333868107,MATICUSDT,STOP_MARKET,SELL,0,,0,0,0,0.8315,CANCELED,24-02-07 17:20:22
11207629,24-02-07 17:16:27,508383980,SUPERUSDT,STOP_MARKET,SELL,0,,0,0,0,0.6577,CANCELED,24-02-07 17:19:20
11207629,24-02-07 17:16:27,508383869,SUPERUSDT,MARKET,SELL,0,0.648,144,144,93.312,0.648,FILLED,24-02-07 17:19:20
11207629,24-02-07 17:17:11,343830738,ILVUSDT,STOP_MARKET,SELL,0,,1,0,0,77.41,CANCELED,24-02-07 17:20:22
11207629,24-02-07 17:17:11,343830764,ILVUSDT,STOP_MARKET,SELL,0,,0,0,0,78.57,CANCELED,24-02-07 17:20:22
11207629,24-02-07 17:18:41,3128184538,WOOUSDT,STOP_MARKET,SELL,0,,258,0,0,0.36437,CANCELED,24-02-07 17:20:22
11207629,24-02-07 17:18:41,3128184549,WOOUSDT,STOP_MARKET,SELL,0,,0,0,0,0.36984,CANCELED,24-02-07 17:20:22
11207629,24-02-07 17:19:21,508417927,SUPERUSDT,STOP_MARKET,SELL,0,,0,0,0,0.6577,CANCELED,24-02-07 17:19:21
11207629,24-02-07 17:20:22,4921736479,1000PEPEUSDT,MARKET,BUY,0,0.00095932,29278,29278,28.0869658,0,FILLED,24-02-07 17:20:22
11207629,24-02-07 17:20:22,9926869664,ALGOUSDT,MARKET,BUY,0,0.1655,172.4,172.4,28.5322,0,FILLED,24-02-07 17:20:22
11207629,24-02-07 17:20:22,343839238,ILVUSDT,MARKET,SELL,0,77.78,0.4,0.4,31.112,0,FILLED,24-02-07 17:20:22
11207629,24-02-07 17:20:22,481289930,KASUSDT,MARKET,BUY,0,0.11462,248,248,28.42576,0,FILLED,24-02-07 17:20:22
11207629,24-02-07 17:20:22,31334007643,MATICUSDT,MARKET,SELL,0,0.8282,71,71,58.8022,0,FILLED,24-02-07 17:20:22
11207629,24-02-07 17:20:22,8754784605,OPUSDT,MARKET,BUY,0,3.45260807,16.1,16.1,55.58699,0,FILLED,24-02-07 17:20:22
11207629,24-02-07 17:20:22,6702452464,RENUSDT,MARKET,BUY,0,0.05599,508,508,28.44292,0,FILLED,24-02-07 17:20:22
11207629,24-02-07 17:20:22,8208026182,SNXUSDT,MARKET,BUY,0,3.363,8.4,8.4,28.2492,0,FILLED,24-02-07 17:20:22
11207629,24-02-07 17:20:22,508426643,SUPERUSDT,MARKET,BUY,0,0.6485,84,84,54.474,0,FILLED,24-02-07 17:20:22
11207629,24-02-07 17:20:22,3327439910,TIAUSDT,MARKET,BUY,0,18.4884,1,1,18.4884,0,FILLED,24-02-07 17:20:22
11207629,24-02-07 17:20:22,2992998454,WLDUSDT,MARKET,SELL,0,2.368,16,16,37.888,0,FILLED,24-02-07 17:20:22
11207629,24-02-07 17:20:22,3128192285,WOOUSDT,MARKET,SELL,0,0.36587486,107,107,39.14861,0,FILLED,24-02-07 17:20:22
11207629,24-02-07 18:15:03,6702697946,RENUSDT,MARKET,SELL,0,0.05643,464,464,26.18352,0,FILLED,24-02-07 18:15:03
11207629,24-02-07 18:15:04,6702698086,RENUSDT,MARKET,BUY,0,0.05669,1113,1113,63.09597,0.05666,FILLED,24-02-07 18:17:55
11207629,24-02-07 18:15:04,6702698095,RENUSDT,STOP_MARKET,BUY,0,,0,0,0,0.05581,CANCELED,24-02-07 18:17:55
11207629,24-02-07 18:15:06,13729211648,GALAUSDT,MARKET,SELL,0,0.02258,1161,1161,26.21538,0,FILLED,24-02-07 18:15:06
11207629,24-02-07 18:15:07,13729211706,GALAUSDT,MARKET,BUY,0,0.02267,2786,2786,63.15862,0.02267,FILLED,24-02-07 20:16:55
11207629,24-02-07 18:15:07,13729211731,GALAUSDT,STOP_MARKET,BUY,0,,0,0,0,0.02233,CANCELED,24-02-07 20:16:55
11207629,24-02-07 18:15:08,2012939452,KLAYUSDT,MARKET,SELL,0,0.1997,131,131,26.1607,0,FILLED,24-02-07 18:15:08
11207629,24-02-07 18:15:09,2012939489,KLAYUSDT,MARKET,BUY,0,0.2005,314.4,314.4,63.0372,0.2005,FILLED,24-02-07 18:20:39
11207629,24-02-07 18:15:09,2012939502,KLAYUSDT,STOP_MARKET,BUY,0,,0,0,0,0.1975,CANCELED,24-02-07 20:36:43
11207629,24-02-07 18:15:11,3349048031,RVNUSDT,MARKET,BUY,0,0.01841,3424,3424,63.03584,0.01841,FILLED,24-02-07 20:01:10
11207629,24-02-07 18:15:11,3349048043,RVNUSDT,STOP_MARKET,BUY,0,,0,0,0,0.01814,CANCELED,24-02-07 20:01:10
11207629,24-02-07 18:15:11,3349048010,RVNUSDT,MARKET,SELL,0,0.01834,1427,1427,26.17118,0,FILLED,24-02-07 18:15:11
11207629,24-02-07 18:17:56,6702709089,RENUSDT,STOP_MARKET,SELL,0,,0,0,0,0.05728,EXPIRED,24-02-07 18:49:02
11207629,24-02-07 18:17:56,6702709082,RENUSDT,MARKET,SELL,0,0.05643,1559,1559,87.97437,0.05643,FILLED,24-02-07 18:41:15
11207629,24-02-07 18:49:02,6702801371,RENUSDT,LIMIT,BUY,0.05755,0.05672,910,910,51.6152,0,FILLED,24-02-07 18:49:02
11207629,24-02-07 19:13:19,260232888007,BTCUSDT,MARKET,BUY,0,43610,0.004,0.004,174.44,0,FILLED,24-02-07 19:13:19
11207629,24-02-07 19:13:21,260232915465,BTCUSDT,MARKET,SELL,0,43434.7,0.009,0.009,390.9123,43435.6,FILLED,24-02-07 19:23:10
11207629,24-02-07 19:13:22,260232919466,BTCUSDT,STOP_MARKET,SELL,0,,0,0,0,44089.7,EXPIRED,24-02-07 20:17:10
11207629,24-02-07 19:15:02,344042963,ILVUSDT,MARKET,BUY,0,78.06,0.7,0.7,54.642,78.02,FILLED,24-02-07 19:18:54
11207629,24-02-07 19:15:02,344042941,ILVUSDT,MARKET,SELL,0,77.71,0.3,0.3,23.313,0,FILLED,24-02-07 19:15:02
11207629,24-02-07 19:15:03,344042964,ILVUSDT,STOP_MARKET,BUY,0,,0,0,0,76.86,CANCELED,24-02-07 19:18:54
11207629,24-02-07 19:15:07,7283971276,CFXUSDT,MARKET,SELL,0,0.2352,104,104,24.4608,0,FILLED,24-02-07 19:15:07
11207629,24-02-07 19:15:07,7283971351,CFXUSDT,MARKET,BUY,0,0.2361,249,249,58.7889,0.2361,FILLED,24-02-07 19:58:35
11207629,24-02-07 19:15:08,7283971375,CFXUSDT,STOP_MARKET,BUY,0,,0,0,0,0.2326,CANCELED,24-02-07 19:58:35
11207629,24-02-07 19:15:09,12548691479,DYDXUSDT,MARKET,BUY,0,2.89,20.4,20.4,58.956,2.89,FILLED,24-02-07 19:34:24
11207629,24-02-07 19:15:09,12548691322,DYDXUSDT,MARKET,SELL,0,2.878,8.5,8.5,24.463,0,FILLED,24-02-07 19:15:09
11207629,24-02-07 19:15:10,12548691495,DYDXUSDT,STOP_MARKET,BUY,0,,0,0,0,2.846,CANCELED,24-02-07 19:34:25
11207629,24-02-07 19:15:11,481840219,KASUSDT,MARKET,SELL,0,0.1194,205,205,24.477,0,FILLED,24-02-07 19:15:11
11207629,24-02-07 19:15:12,481840379,KASUSDT,STOP_MARKET,BUY,0,,0,0,0,0.11809,CANCELED,24-02-07 19:16:17
11207629,24-02-07 19:15:12,481840352,KASUSDT,MARKET,BUY,0,0.11988,492,492,58.98096,0.11988,FILLED,24-02-07 19:16:17
11207629,24-02-07 19:16:18,481845332,KASUSDT,MARKET,SELL,0,0.11939,688,688,82.14032,0.1194,FILLED,24-02-07 19:22:15
11207629,24-02-07 19:16:18,481845358,KASUSDT,STOP_MARKET,SELL,0,,0,0,0,0.12119,EXPIRED,24-02-07 19:35:31
11207629,24-02-07 19:18:55,344050569,ILVUSDT,MARKET,SELL,0,77.71,1,1,77.71,77.71,FILLED,24-02-07 19:22:57
11207629,24-02-07 19:18:55,344050599,ILVUSDT,STOP_MARKET,SELL,0,,0,0,0,78.88,EXPIRED,24-02-07 20:25:35
11207629,24-02-07 19:35:31,481963515,KASUSDT,MARKET,SELL,0,0.11998,962,962,115.42076,0.12002,FILLED,24-02-07 19:47:23
11207629,24-02-07 19:35:31,481963533,KASUSDT,STOP_MARKET,SELL,0,,0,0,0,0.12183,CANCELED,24-02-07 19:47:23
11207629,24-02-07 19:35:31,481963501,KASUSDT,LIMIT,BUY,0.1220531,0.1205,401,401,48.3205,0,FILLED,24-02-07 19:35:31
11207629,24-02-07 19:47:24,482057519,KASUSDT,MARKET,BUY,0,0.1205,1347,1347,162.3135,0.1205,FILLED,24-02-07 20:00:42
11207629,24-02-07 19:47:24,482057693,KASUSDT,STOP_MARKET,BUY,0,,0,0,0,0.11869,CANCELED,24-02-07 20:00:42
11207629,24-02-07 20:00:43,482153607,KASUSDT,STOP_MARKET,BUY,0,,0,0,0,0.11869,CANCELED,24-02-07 20:00:43
11207629,24-02-07 20:03:43,482176093,KASUSDT,MARKET,BUY,0,0.12002,924,924,110.89848,0.12001,FILLED,24-02-07 20:07:34
11207629,24-02-07 20:03:43,482176028,KASUSDT,LIMIT,SELL,0.1177812,0.11953,385,385,46.01905,0,FILLED,24-02-07 20:03:43
11207629,24-02-07 20:03:43,482176153,KASUSDT,STOP_MARKET,BUY,0,,0,0,0,0.11822,CANCELED,24-02-07 20:07:34
11207629,24-02-07 20:07:35,482194151,KASUSDT,MARKET,SELL,0,0.11952,1293,1293,154.53936,0.11953,FILLED,24-02-07 20:31:00
11207629,24-02-07 20:07:35,482194189,KASUSDT,STOP_MARKET,SELL,0,,0,0,0,0.12132,CANCELED,24-02-07 20:31:00
11207629,24-02-07 20:17:22,260269668177,BTCUSDT,LIMIT,BUY,44302.53,44194.1,0.005,0.005,220.9705,0,FILLED,24-02-07 20:17:22
11207629,24-02-07 20:17:23,260269678932,BTCUSDT,STOP_MARKET,SELL,0,,0,0,0,44680.2,CANCELED,24-02-07 20:17:23
11207629,24-02-07 20:25:35,344196793,ILVUSDT,LIMIT,BUY,79.27949,78.18666667,0.6,0.6,46.912,0,FILLED,24-02-07 20:25:35
11207629,24-02-07 20:25:35,344196838,ILVUSDT,STOP_MARKET,SELL,0,,0,0,0,79.05,CANCELED,24-02-07 20:25:36
11207629,24-02-07 20:30:04,1677963403,PERPUSDT,MARKET,SELL,0,1.1176,9.3,9.3,10.39368,0,FILLED,24-02-07 20:30:04
11207629,24-02-07 20:30:05,1677963436,PERPUSDT,MARKET,BUY,0,1.1226,22.3,22.3,25.03398,1.1221,FILLED,24-02-07 20:35:47
11207629,24-02-07 20:30:05,1677963455,PERPUSDT,STOP_MARKET,BUY,0,,0,0,0,1.1053,CANCELED,24-02-07 20:35:48
11207629,24-02-07 20:31:01,482288923,KASUSDT,STOP_MARKET,SELL,0,,0,0,0,0.12132,CANCELED,24-02-07 20:31:01
11207629,24-02-07 20:35:48,1677985178,PERPUSDT,STOP_MARKET,SELL,0,,0,0,0,1.1344,CANCELED,24-02-07 20:36:43
11207629,24-02-07 20:35:48,1677985162,PERPUSDT,STOP_MARKET,SELL,0,,31.2,0,0,1.1176,CANCELED,24-02-07 20:36:43
11207629,24-02-07 20:36:43,7285268574,CFXUSDT,MARKET,SELL,0,0.2381,145,145,34.5245,0,FILLED,24-02-07 20:36:43
11207629,24-02-07 20:36:43,12549506143,DYDXUSDT,MARKET,SELL,0,2.889,11.9,11.9,34.3791,0,FILLED,24-02-07 20:36:43
11207629,24-02-07 20:36:43,13730533096,GALAUSDT,MARKET,SELL,0,0.02276,1625,1625,36.985,0,FILLED,24-02-07 20:36:43
11207629,24-02-07 20:36:43,482356004,KASUSDT,MARKET,BUY,0,0.11895,369,369,43.89255,0,FILLED,24-02-07 20:36:43
11207629,24-02-07 20:36:43,2013353933,KLAYUSDT,MARKET,SELL,0,0.202,183.4,183.4,37.0468,0,FILLED,24-02-07 20:36:43
11207629,24-02-07 20:36:43,1677990452,PERPUSDT,STOP_MARKET,BUY,0,,0,0,0,1.1103,CANCELED,24-02-07 20:57:43
11207629,24-02-07 20:36:43,1677990276,PERPUSDT,MARKET,SELL,0,1.1226,13,13,14.5938,0,FILLED,24-02-07 20:36:43
11207629,24-02-07 20:36:43,1677990422,PERPUSDT,STOP_MARKET,BUY,0,,31.2,0,0,1.1271,CANCELED,24-02-07 20:57:43
11207629,24-02-07 20:36:43,3349205392,RVNUSDT,MARKET,SELL,0,0.01849,1997,1997,36.92453,0,FILLED,24-02-07 20:36:43
11207629,24-02-07 20:45:05,7285404439,CFXUSDT,STOP_MARKET,BUY,0,,100,0,0,0.2393,CANCELED,24-02-07 20:57:43
11207629,24-02-07 20:45:05,7285404337,CFXUSDT,MARKET,SELL,0,0.2383,42,42,10.0086,0,FILLED,24-02-07 20:45:05
11207629,24-02-07 20:45:06,7285404499,CFXUSDT,STOP_MARKET,BUY,0,,0,0,0,0.2357,CANCELED,24-02-07 20:57:43
11207629,24-02-07 20:45:07,21422198745,SUSHIUSDT,MARKET,SELL,0,1.1028,9,9,9.9252,0,FILLED,24-02-07 20:45:07
11207629,24-02-07 20:45:07,21422198774,SUSHIUSDT,STOP_MARKET,BUY,0,,0,0,0,1.0907,CANCELED,24-02-07 20:57:43
11207629,24-02-07 20:45:07,21422198771,SUSHIUSDT,STOP_MARKET,BUY,0,,21,0,0,1.1072,CANCELED,24-02-07 20:57:43
11207629,24-02-07 20:45:09,12092733814,THETAUSDT,STOP_MARKET,BUY,0,,0,0,0,0.9709,CANCELED,24-02-07 20:57:43
11207629,24-02-07 20:45:09,12092733792,THETAUSDT,MARKET,SELL,0,0.9817699,10.3,10.3,10.11223,0,FILLED,24-02-07 20:45:09
11207629,24-02-07 20:45:09,12092733812,THETAUSDT,STOP_MARKET,BUY,0,,24.7,0,0,0.9856,CANCELED,24-02-07 20:57:43
11207629,24-02-07 20:57:43,7285593056,CFXUSDT,MARKET,BUY,0,0.238,42,42,9.996,0,FILLED,24-02-07 20:57:43
11207629,24-02-07 20:57:43,21422231853,SUSHIUSDT,MARKET,BUY,0,1.104,9,9,9.936,0,FILLED,24-02-07 20:57:43
11207629,24-02-07 20:57:43,12092794645,THETAUSDT,MARKET,BUY,0,0.9844,10.3,10.3,10.13932,0,FILLED,24-02-07 20:57:43
11207629,24-02-07 20:59:49,1678069898,PERPUSDT,MARKET,SELL,0,1.12199278,4454.7,4454.7,4998.14125,0,FILLED,24-02-07 20:59:49
11207629,24-02-07 21:00:10,1678071617,PERPUSDT,STOP_MARKET,BUY,0,,0,0,0,1.1299,CANCELED,24-02-07 21:08:57
11207629,24-02-07 21:08:57,1678097784,PERPUSDT,MARKET,BUY,0,1.1158356,4454.7,4454.7,4970.71286,0,FILLED,24-02-07 21:08:57
11207629,24-02-08 01:30:11,3336157085,TIAUSDT,MARKET,SELL,0,19.4439,8,8,155.5512,0,FILLED,24-02-08 01:30:11
11207629,24-02-08 01:30:11,3336157660,TIAUSDT,MARKET,BUY,0,19.5474,19,19,371.4006,19.5411,FILLED,24-02-08 01:59:19
11207629,24-02-08 01:30:12,3336157828,TIAUSDT,STOP_MARKET,BUY,0,,0,0,0,19.1765,CANCELED,24-02-08 01:59:19
11207629,24-02-08 01:59:19,3336619735,TIAUSDT,STOP_MARKET,SELL,0,,0,0,0,19.8085,CANCELED,24-02-08 03:06:39
11207629,24-02-08 01:59:19,3336619664,TIAUSDT,MARKET,SELL,0,19.438,26,26,505.388,19.4439,FILLED,24-02-08 03:06:38
11207629,24-02-08 03:06:39,3337616568,TIAUSDT,STOP_MARKET,SELL,0,,0,0,0,19.8085,CANCELED,24-02-08 03:06:39
11207629,24-02-08 03:20:22,3337794827,TIAUSDT,STOP_MARKET,SELL,0,,0,0,0,19.8083,CANCELED,24-02-08 03:46:48
11207629,24-02-08 03:20:22,3337794181,TIAUSDT,MARKET,SELL,0,19.43621111,36,36,699.7036,19.4419,FILLED,24-02-08 03:46:48
11207629,24-02-08 03:20:22,3337794036,TIAUSDT,LIMIT,BUY,19.8278634,19.5395,15,15,293.0925,0,FILLED,24-02-08 03:20:22
11207629,24-02-08 03:46:48,3338124743,TIAUSDT,MARKET,BUY,0,19.53971,50,50,976.9855,19.5396,FILLED,24-02-08 04:26:03
11207629,24-02-08 03:46:49,3338124970,TIAUSDT,STOP_MARKET,BUY,0,,0,0,0,19.1732,CANCELED,24-02-08 04:26:03
11207629,24-02-08 04:26:04,3338701648,TIAUSDT,STOP_MARKET,BUY,0,,0,0,0,19.1732,CANCELED,24-02-08 04:26:04
11207629,24-02-08 06:13:29,3340106142,TIAUSDT,LIMIT,SELL,19.1454342,19.4299,14,14,272.0186,0,FILLED,24-02-08 06:13:29
11207629,24-02-08 06:13:29,3340106199,TIAUSDT,STOP_MARKET,BUY,0,,33,0,0,19.527,CANCELED,24-02-08 06:24:23
11207629,24-02-08 06:13:29,3340106236,TIAUSDT,STOP_MARKET,BUY,0,,0,0,0,19.1627,CANCELED,24-02-08 06:24:23
11207629,24-02-08 08:30:12,12185598,DYMUSDT,MARKET,SELL,0,6.531,21.4,21.4,139.7634,0,FILLED,24-02-08 08:30:12
11207629,24-02-08 09:34:54,12960591,DYMUSDT,LIMIT,BUY,6.668355,6.576,21.4,21.4,140.7264,0,FILLED,24-02-08 09:34:54
11207629,24-02-09 02:45:05,1473513345,EDUUSDT,MARKET,SELL,0,0.66909244,939,939,628.2778,0,FILLED,24-02-09 02:45:05
11207629,24-02-09 02:45:06,1473513440,EDUUSDT,STOP_MARKET,BUY,0,,0,0,0,0.6598,CANCELED,24-02-09 02:51:40
11207629,24-02-09 02:45:06,1473513408,EDUUSDT,MARKET,BUY,0,0.67257022,2253,2253,1515.3007,0.6723,FILLED,24-02-09 02:51:40
11207629,24-02-09 02:51:40,1473529860,EDUUSDT,MARKET,SELL,0,0.66881211,3155,3155,2110.1022,0.669,FILLED,24-02-09 03:05:15
11207629,24-02-09 02:51:40,1473529906,EDUUSDT,STOP_MARKET,SELL,0,,0,0,0,0.6815,CANCELED,24-02-09 03:05:15
11207629,24-02-09 03:00:06,1144428732,BNTUSDT,MARKET,SELL,0,0.74818238,800,800,598.5459,0,FILLED,24-02-09 03:00:06
11207629,24-02-09 03:00:07,1144428803,BNTUSDT,STOP_MARKET,BUY,0,,1920,0,0,0.7518,CANCELED,24-02-09 06:05:33
11207629,24-02-09 03:00:07,1144428825,BNTUSDT,MARKET,BUY,0,0.73925625,800,800,591.405,0.7378,FILLED,24-02-09 06:05:33
11207629,24-02-09 03:05:16,1473558332,EDUUSDT,STOP_MARKET,SELL,0,,0,0,0,0.6815,CANCELED,24-02-09 03:05:16
11207629,24-02-09 03:13:45,1473576029,EDUUSDT,LIMIT,BUY,0.6829768,0.67325866,1841,1841,1239.4692,0,FILLED,24-02-09 03:13:45
11207629,24-02-09 03:13:45,1473576132,EDUUSDT,MARKET,SELL,0,0.6699383,4418,4418,2959.7874,0.67,FILLED,24-02-09 03:15:08
