"Uid","Time(UTC)","Symbol","Side","Position Side","Price","Quantity","Amount","Fee","Realized Profit","Buyer","Maker","Trade Id","Order Id"
"11207629","2024-02-12 14:43:28","API3USDT","SELL","BOTH","3.74900000","24.30000000","91.10070000","-0.04555035 USDT","0E-8","false","false","151735406","2798501198"
"11207629","2024-02-12 14:43:28","API3USDT","SELL","BOTH","3.74950000","68.20000000","255.71590000","-0.12785795 USDT","0E-8","false","false","151735395","2798501198"
"11207629","2024-02-12 14:43:28","API3USDT","SELL","BOTH","3.74900000","513.50000000","1925.11150000","-0.96255575 USDT","0E-8","false","false","151735410","2798501198"
"11207629","2024-02-12 14:43:28","API3USDT","SELL","BOTH","3.74900000","117.80000000","441.63220000","-0.22081610 USDT","0E-8","false","false","151735407","2798501198"
"11207629","2024-02-12 14:43:28","API3USDT","SELL","BOTH","3.74940000","70.00000000","262.45800000","-0.13122900 USDT","0E-8","false","false","151735397","2798501198"
"11207629","2024-02-12 14:43:28","API3USDT","SELL","BOTH","3.74960000","118.40000000","443.95264000","-0.22197632 USDT","0E-8","false","false","151735391","2798501198"
"11207629","2024-02-12 14:43:28","API3USDT","SELL","BOTH","3.74960000","330.40000000","1238.86784000","-0.61943392 USDT","0E-8","false","false","151735389","2798501198"
"11207629","2024-02-12 14:43:28","API3USDT","SELL","BOTH","3.74980000","63.20000000","236.98736000","-0.11849368 USDT","0E-8","false","false","151735387","2798501198"
"11207629","2024-02-12 14:43:28","API3USDT","SELL","BOTH","3.75000000","31.50000000","118.12500000","-0.05906250 USDT","0E-8","false","false","151735385","2798501198"
"11207629","2024-02-12 14:43:28","API3USDT","SELL","BOTH","3.74920000","139.10000000","521.51372000","-0.26075685 USDT","0E-8","false","false","151735401","2798501198"
"11207629","2024-02-12 14:43:28","API3USDT","SELL","BOTH","3.74950000","70.10000000","262.83995000","-0.13141997 USDT","0E-8","false","false","151735393","2798501198"
"11207629","2024-02-12 14:44:01","API3USDT","SELL","BOTH","3.73430000","12.00000000","44.81160000","-0.02240580 USDT","0E-8","false","false","151737723","2798520918"
"11207629","2024-02-12 14:44:01","API3USDT","SELL","BOTH","3.73420000","67.30000000","251.31166000","-0.12565583 USDT","0E-8","false","false","151737724","2798520918"
"11207629","2024-02-12 14:44:01","API3USDT","SELL","BOTH","3.73410000","3.90000000","14.56299000","-0.00728149 USDT","0E-8","false","false","151737725","2798520918"
"11207629","2024-02-12 14:44:17","API3USDT","SELL","BOTH","3.73040000","67.10000000","250.30984000","-0.12515492 USDT","0E-8","false","false","151739009","2798532045"
"11207629","2024-02-12 14:44:53","API3USDT","SELL","BOTH","3.72510000","34.80000000","129.63348000","-0.06481674 USDT","0E-8","false","false","151740676","2798547921"
