"streak_rank","streak_length","window_role","position_seq","position_symbol","position_open_utc","position_close_utc","position_realized","position_fee","position_pnl","position_outcome","position_n_fills","position_order_ids","Uid","Time(UTC)","Symbol","Side","Position Side","Price","Quantity","Amount","Fee","Realized Profit","Buyer","Maker","Trade Id","Order Id"
"2","29","LOSS_STREAK","2","API3USDT","2024-02-12 14:25:25","2024-02-12 14:42:56","-124.18358974","-11.64514381","-135.82873355","LOSS","92","2798114472|2798342292","11207629","2024-02-12 14:42:56","API3USDT","BUY","BOTH","3.75610000","53.50000000","200.95135000","-0.10047567 USDT","-2.15329656","true","false","151729818","2798342292"
"2","29","LOSS_STREAK","2","API3USDT","2024-02-12 14:25:25","2024-02-12 14:42:56","-124.18358974","-11.64514381","-135.82873355","LOSS","92","2798114472|2798342292","11207629","2024-02-12 14:42:56","API3USDT","BUY","BOTH","3.75550000","275.40000000","1034.26470000","-0.51713235 USDT","-10.91920624","true","false","151729777","2798342292"
"2","29","LOSS_STREAK","2","API3USDT","2024-02-12 14:25:25","2024-02-12 14:42:56","-124.18358974","-11.64514381","-135.82873355","LOSS","92","2798114472|2798342292","11207629","2024-02-12 14:42:56","API3USDT","BUY","BOTH","3.75600000","1.50000000","5.63400000","-0.00281700 USDT","-0.06022280","true","false","151729808","2798342292"
"2","29","LOSS_STREAK","2","API3USDT","2024-02-12 14:25:25","2024-02-12 14:42:56","-124.18358974","-11.64514381","-135.82873355","LOSS","92","2798114472|2798342292","11207629","2024-02-12 14:42:56","API3USDT","BUY","BOTH","3.75600000","1.90000000","7.13640000","-0.00356820 USDT","-0.07628221","true","false","151729806","2798342292"
"2","29","LOSS_STREAK","2","API3USDT","2024-02-12 14:25:25","2024-02-12 14:42:56","-124.18358974","-11.64514381","-135.82873355","LOSS","92","2798114472|2798342292","11207629","2024-02-12 14:42:56","API3USDT","BUY","BOTH","3.75570000","53.50000000","200.92995000","-0.10046497 USDT","-2.13189656","true","false","151729791","2798342292"
"2","29","LOSS_STREAK","2","API3USDT","2024-02-12 14:25:25","2024-02-12 14:42:56","-124.18358974","-11.64514381","-135.82873355","LOSS","92","2798114472|2798342292","11207629","2024-02-12 14:42:56","API3USDT","BUY","BOTH","3.75570000","73.40000000","275.66838000","-0.13783419 USDT","-2.92488239","true","false","151729790","2798342292"
"2","29","LOSS_STREAK","2","API3USDT","2024-02-12 14:25:25","2024-02-12 14:42:56","-124.18358974","-11.64514381","-135.82873355","LOSS","92","2798114472|2798342292","11207629","2024-02-12 14:42:56","API3USDT","BUY","BOTH","3.75600000","19.70000000","73.99320000","-0.03699659 USDT","-0.79092611","true","false","151729801","2798342292"
"2","29","LOSS_STREAK","2","API3USDT","2024-02-12 14:25:25","2024-02-12 14:42:56","-124.18358974","-11.64514381","-135.82873355","LOSS","92","2798114472|2798342292","11207629","2024-02-12 14:42:56","API3USDT","BUY","BOTH","3.75550000","55.60000000","208.80580000","-0.10440290 USDT","-2.20445848","true","false","151729775","2798342292"
"2","29","LOSS_STREAK","2","API3USDT","2024-02-12 14:25:25","2024-02-12 14:42:56","-124.18358974","-11.64514381","-135.82873355","LOSS","92","2798114472|2798342292","11207629","2024-02-12 14:42:56","API3USDT","BUY","BOTH","3.75550000","3.40000000","12.76870000","-0.00638435 USDT","-0.13480501","true","false","151729774","2798342292"
"2","29","LOSS_STREAK","2","API3USDT","2024-02-12 14:25:25","2024-02-12 14:42:56","-124.18358974","-11.64514381","-135.82873355","LOSS","92","2798114472|2798342292","11207629","2024-02-12 14:42:56","API3USDT","BUY","BOTH","3.75600000","5.90000000","22.16040000","-0.01108020 USDT","-0.23687635","true","false","151729809","2798342292"
"2","29","LOSS_STREAK","2","API3USDT","2024-02-12 14:25:25","2024-02-12 14:42:56","-124.18358974","-11.64514381","-135.82873355","LOSS","92","2798114472|2798342292","11207629","2024-02-12 14:42:56","API3USDT","BUY","BOTH","3.75600000","50.00000000","187.80000000","-0.09390000 USDT","-2.00742669","true","false","151729810","2798342292"
"2","29","LOSS_STREAK","2","API3USDT","2024-02-12 14:25:25","2024-02-12 14:42:56","-124.18358974","-11.64514381","-135.82873355","LOSS","92","2798114472|2798342292","11207629","2024-02-12 14:42:56","API3USDT","BUY","BOTH","3.75550000","465.90000000","1749.68745000","-0.87484372 USDT","-18.47225196","true","false","151729779","2798342292"
"2","29","LOSS_STREAK","2","API3USDT","2024-02-12 14:25:25","2024-02-12 14:42:56","-124.18358974","-11.64514381","-135.82873355","LOSS","92","2798114472|2798342292","11207629","2024-02-12 14:42:56","API3USDT","BUY","BOTH","3.75610000","73.30000000","275.32213000","-0.13766106 USDT","-2.95021753","true","false","151729817","2798342292"
"2","29","LOSS_STREAK","2","API3USDT","2024-02-12 14:25:25","2024-02-12 14:42:56","-124.18358974","-11.64514381","-135.82873355","LOSS","92","2798114472|2798342292","11207629","2024-02-12 14:42:56","API3USDT","BUY","BOTH","3.75590000","7.60000000","28.54484000","-0.01427242 USDT","-0.30436885","true","false","151729796","2798342292"
"2","29","LOSS_STREAK","2","API3USDT","2024-02-12 14:25:25","2024-02-12 14:42:56","-124.18358974","-11.64514381","-135.82873355","LOSS","92","2798114472|2798342292","11207629","2024-02-12 14:42:56","API3USDT","BUY","BOTH","3.75560000","73.40000000","275.66104000","-0.13783052 USDT","-2.91754239","true","false","151729785","2798342292"
"2","29","LOSS_STREAK","2","API3USDT","2024-02-12 14:25:25","2024-02-12 14:42:56","-124.18358974","-11.64514381","-135.82873355","LOSS","92","2798114472|2798342292","11207629","2024-02-12 14:42:56","API3USDT","BUY","BOTH","3.75600000","125.20000000","470.25120000","-0.23512560 USDT","-5.02659644","true","false","151729814","2798342292"
"2","29","LOSS_STREAK","2","API3USDT","2024-02-12 14:25:25","2024-02-12 14:42:56","-124.18358974","-11.64514381","-135.82873355","LOSS","92","2798114472|2798342292","11207629","2024-02-12 14:42:56","API3USDT","BUY","BOTH","3.75570000","37.00000000","138.96090000","-0.06948045 USDT","-1.47439575","true","false","151729788","2798342292"
"2","29","LOSS_STREAK","2","API3USDT","2024-02-12 14:25:25","2024-02-12 14:42:56","-124.18358974","-11.64514381","-135.82873355","LOSS","92","2798114472|2798342292","11207629","2024-02-12 14:42:56","API3USDT","BUY","BOTH","3.75610000","13.30000000","49.95613000","-0.02497806 USDT","-0.53530550","true","false","151729816","2798342292"
"2","29","LOSS_STREAK","2","API3USDT","2024-02-12 14:25:25","2024-02-12 14:42:56","-124.18358974","-11.64514381","-135.82873355","LOSS","92","2798114472|2798342292","11207629","2024-02-12 14:42:56","API3USDT","BUY","BOTH","3.75600000","1.40000000","5.25840000","-0.00262920 USDT","-0.05620794","true","false","151729804","2798342292"
"2","29","LOSS_STREAK","2","API3USDT","2024-02-12 14:25:25","2024-02-12 14:42:56","-124.18358974","-11.64514381","-135.82873355","LOSS","92","2798114472|2798342292","11207629","2024-02-12 14:42:56","API3USDT","BUY","BOTH","3.75550000","9.00000000","33.79950000","-0.01689975 USDT","-0.35683680","true","false","151729773","2798342292"
"2","29","LOSS_STREAK","2","API3USDT","2024-02-12 14:25:25","2024-02-12 14:42:56","-124.18358974","-11.64514381","-135.82873355","LOSS","92","2798114472|2798342292","11207629","2024-02-12 14:42:56","API3USDT","BUY","BOTH","3.75550000","135.80000000","509.99690000","-0.25499845 USDT","-5.38427090","true","false","151729782","2798342292"
"2","29","LOSS_STREAK","2","API3USDT","2024-02-12 14:25:25","2024-02-12 14:42:56","-124.18358974","-11.64514381","-135.82873355","LOSS","92","2798114472|2798342292","11207629","2024-02-12 14:42:56","API3USDT","BUY","BOTH","3.75570000","4.80000000","18.02736000","-0.00901368 USDT","-0.19127296","true","false","151729787","2798342292"
"2","29","LOSS_STREAK","2","API3USDT","2024-02-12 14:25:25","2024-02-12 14:42:56","-124.18358974","-11.64514381","-135.82873355","LOSS","92","2798114472|2798342292","11207629","2024-02-12 14:42:56","API3USDT","BUY","BOTH","3.75550000","118.20000000","443.90010000","-0.22195005 USDT","-4.68645671","true","false","151729783","2798342292"
"2","29","LOSS_STREAK","2","API3USDT","2024-02-12 14:25:25","2024-02-12 14:42:56","-124.18358974","-11.64514381","-135.82873355","LOSS","92","2798114472|2798342292","11207629","2024-02-12 14:42:56","API3USDT","BUY","BOTH","3.75550000","24.60000000","92.38530000","-0.04619265 USDT","-0.97535393","true","false","151729776","2798342292"
"2","29","LOSS_STREAK","2","API3USDT","2024-02-12 14:25:25","2024-02-12 14:42:56","-124.18358974","-11.64514381","-135.82873355","LOSS","92","2798114472|2798342292","11207629","2024-02-12 14:42:56","API3USDT","BUY","BOTH","3.75550000","250.00000000","938.87500000","-0.46943750 USDT","-9.91213348","true","false","151729781","2798342292"
"2","29","LOSS_STREAK","2","API3USDT","2024-02-12 14:25:25","2024-02-12 14:42:56","-124.18358974","-11.64514381","-135.82873355","LOSS","92","2798114472|2798342292","11207629","2024-02-12 14:42:56","API3USDT","BUY","BOTH","3.75580000","323.60000000","1215.37688000","-0.60768844 USDT","-12.92734558","true","false","151729794","2798342292"
"2","29","LOSS_STREAK","2","API3USDT","2024-02-12 14:25:25","2024-02-12 14:42:56","-124.18358974","-11.64514381","-135.82873355","LOSS","92","2798114472|2798342292","11207629","2024-02-12 14:42:56","API3USDT","BUY","BOTH","3.75600000","9.90000000","37.18440000","-0.01859220 USDT","-0.39747048","true","false","151729800","2798342292"
"2","29","LOSS_STREAK","2","API3USDT","2024-02-12 14:25:25","2024-02-12 14:42:56","-124.18358974","-11.64514381","-135.82873355","LOSS","92","2798114472|2798342292","11207629","2024-02-12 14:42:56","API3USDT","BUY","BOTH","3.75560000","2.60000000","9.76456000","-0.00488228 USDT","-0.10334618","true","false","151729786","2798342292"
"2","29","LOSS_STREAK","2","API3USDT","2024-02-12 14:25:25","2024-02-12 14:42:56","-124.18358974","-11.64514381","-135.82873355","LOSS","92","2798114472|2798342292","11207629","2024-02-12 14:42:56","API3USDT","BUY","BOTH","3.75600000","116.70000000","438.32520000","-0.21916260 USDT","-4.68533391","true","false","151729812","2798342292"
"2","29","LOSS_STREAK","2","API3USDT","2024-02-12 14:25:25","2024-02-12 14:42:56","-124.18358974","-11.64514381","-135.82873355","LOSS","92","2798114472|2798342292","11207629","2024-02-12 14:42:56","API3USDT","BUY","BOTH","3.75580000","17.40000000","65.35092000","-0.03267546 USDT","-0.69510449","true","false","151729793","2798342292"
"2","29","LOSS_STREAK","2","API3USDT","2024-02-12 14:25:25","2024-02-12 14:42:56","-124.18358974","-11.64514381","-135.82873355","LOSS","92","2798114472|2798342292","11207629","2024-02-12 14:42:56","API3USDT","BUY","BOTH","3.75590000","106.70000000","400.75453000","-0.20037726 USDT","-4.27317857","true","false","151729799","2798342292"
"2","29","LOSS_STREAK","2","API3USDT","2024-02-12 14:25:25","2024-02-12 14:42:56","-124.18358974","-11.64514381","-135.82873355","LOSS","92","2798114472|2798342292","11207629","2024-02-12 14:42:56","API3USDT","BUY","BOTH","3.75600000","5.30000000","19.90680000","-0.00995339 USDT","-0.21278722","true","false","151729813","2798342292"
"2","29","LOSS_STREAK","2","API3USDT","2024-02-12 14:25:25","2024-02-12 14:42:56","-124.18358974","-11.64514381","-135.82873355","LOSS","92","2798114472|2798342292","11207629","2024-02-12 14:42:56","API3USDT","BUY","BOTH","3.75580000","6.00000000","22.53480000","-0.01126740 USDT","-0.23969120","true","false","151729792","2798342292"
"2","29","LOSS_STREAK","2","API3USDT","2024-02-12 14:25:25","2024-02-12 14:42:56","-124.18358974","-11.64514381","-135.82873355","LOSS","92","2798114472|2798342292","11207629","2024-02-12 14:42:56","API3USDT","BUY","BOTH","3.75600000","1.50000000","5.63400000","-0.00281700 USDT","-0.06022280","true","false","151729805","2798342292"
"2","29","LOSS_STREAK","2","API3USDT","2024-02-12 14:25:25","2024-02-12 14:42:56","-124.18358974","-11.64514381","-135.82873355","LOSS","92","2798114472|2798342292","11207629","2024-02-12 14:42:56","API3USDT","BUY","BOTH","3.75550000","133.10000000","499.85705000","-0.24992852 USDT","-5.27721986","true","false","151729772","2798342292"
"2","29","LOSS_STREAK","2","API3USDT","2024-02-12 14:25:25","2024-02-12 14:42:56","-124.18358974","-11.64514381","-135.82873355","LOSS","92","2798114472|2798342292","11207629","2024-02-12 14:42:56","API3USDT","BUY","BOTH","3.75590000","73.30000000","275.30747000","-0.13765373 USDT","-2.93555753","true","false","151729798","2798342292"
"2","29","LOSS_STREAK","2","API3USDT","2024-02-12 14:25:25","2024-02-12 14:42:56","-124.18358974","-11.64514381","-135.82873355","LOSS","92","2798114472|2798342292","11207629","2024-02-12 14:42:56","API3USDT","BUY","BOTH","3.75600000","3.80000000","14.27280000","-0.00713640 USDT","-0.15256442","true","false","151729807","2798342292"
"2","29","LOSS_STREAK","2","API3USDT","2024-02-12 14:25:25","2024-02-12 14:42:56","-124.18358974","-11.64514381","-135.82873355","LOSS","92","2798114472|2798342292","11207629","2024-02-12 14:42:56","API3USDT","BUY","BOTH","3.75620000","111.90000000","420.31878000","-0.21015939 USDT","-4.51500094","true","false","151729819","2798342292"
"2","29","LOSS_STREAK","3","API3USDT","2024-02-12 14:43:28","2024-02-12 15:17:33","-144.24468978","-10.96486420","-155.20955398","LOSS","85","2798501198|2798520918|2798532045|2798547921|2798555496|2798852514|2798864025|2798869851|2798541398","11207629","2024-02-12 14:43:28","API3USDT","SELL","BOTH","3.74950000","2.30000000","8.62385000","-0.00431192 USDT","0E-8","false","false","151735396","2798501198"
"2","29","LOSS_STREAK","3","API3USDT","2024-02-12 14:43:28","2024-02-12 15:17:33","-144.24468978","-10.96486420","-155.20955398","LOSS","85","2798501198|2798520918|2798532045|2798547921|2798555496|2798852514|2798864025|2798869851|2798541398","11207629","2024-02-12 14:43:28","API3USDT","SELL","BOTH","3.74960000","63.60000000","238.47456000","-0.11923728 USDT","0E-8","false","false","151735392","2798501198"
"2","29","LOSS_STREAK","3","API3USDT","2024-02-12 14:43:28","2024-02-12 15:17:33","-144.24468978","-10.96486420","-155.20955398","LOSS","85","2798501198|2798520918|2798532045|2798547921|2798555496|2798852514|2798864025|2798869851|2798541398","11207629","2024-02-12 14:43:28","API3USDT","SELL","BOTH","3.74910000","73.50000000","275.55885000","-0.13777942 USDT","0E-8","false","false","151735402","2798501198"
"2","29","LOSS_STREAK","3","API3USDT","2024-02-12 14:43:28","2024-02-12 15:17:33","-144.24468978","-10.96486420","-155.20955398","LOSS","85","2798501198|2798520918|2798532045|2798547921|2798555496|2798852514|2798864025|2798869851|2798541398","11207629","2024-02-12 14:43:28","API3USDT","SELL","BOTH","3.74930000","53.50000000","200.58755000","-0.10029377 USDT","0E-8","false","false","151735400","2798501198"
"2","29","LOSS_STREAK","3","API3USDT","2024-02-12 14:43:28","2024-02-12 15:17:33","-144.24468978","-10.96486420","-155.20955398","LOSS","85","2798501198|2798520918|2798532045|2798547921|2798555496|2798852514|2798864025|2798869851|2798541398","11207629","2024-02-12 14:43:28","API3USDT","SELL","BOTH","3.74960000","187.40000000","702.67504000","-0.35133752 USDT","0E-8","false","false","151735390","2798501198"
"2","29","LOSS_STREAK","3","API3USDT","2024-02-12 14:43:28","2024-02-12 15:17:33","-144.24468978","-10.96486420","-155.20955398","LOSS","85","2798501198|2798520918|2798532045|2798547921|2798555496|2798852514|2798864025|2798869851|2798541398","11207629","2024-02-12 14:43:28","API3USDT","SELL","BOTH","3.74930000","56.30000000","211.08559000","-0.10554279 USDT","0E-8","false","false","151735399","2798501198"
"2","29","LOSS_STREAK","3","API3USDT","2024-02-12 14:43:28","2024-02-12 15:17:33","-144.24468978","-10.96486420","-155.20955398","LOSS","85","2798501198|2798520918|2798532045|2798547921|2798555496|2798852514|2798864025|2798869851|2798541398","11207629","2024-02-12 14:43:28","API3USDT","SELL","BOTH","3.74990000","2.40000000","8.99976000","-0.00449988 USDT","0E-8","false","false","151735386","2798501198"
"2","29","LOSS_STREAK","3","API3USDT","2024-02-12 14:43:28","2024-02-12 15:17:33","-144.24468978","-10.96486420","-155.20955398","LOSS","85","2798501198|2798520918|2798532045|2798547921|2798555496|2798852514|2798864025|2798869851|2798541398","11207629","2024-02-12 14:43:28","API3USDT","SELL","BOTH","3.75010000","85.00000000","318.75850000","-0.15937925 USDT","0E-8","false","false","151735384","2798501198"
"2","29","LOSS_STREAK","3","API3USDT","2024-02-12 14:43:28","2024-02-12 15:17:33","-144.24468978","-10.96486420","-155.20955398","LOSS","85","2798501198|2798520918|2798532045|2798547921|2798555496|2798852514|2798864025|2798869851|2798541398","11207629","2024-02-12 14:43:28","API3USDT","SELL","BOTH","3.74910000","2.20000000","8.24802000","-0.00412401 USDT","0E-8","false","false","151735404","2798501198"
"2","29","LOSS_STREAK","3","API3USDT","2024-02-12 14:43:28","2024-02-12 15:17:33","-144.24468978","-10.96486420","-155.20955398","LOSS","85","2798501198|2798520918|2798532045|2798547921|2798555496|2798852514|2798864025|2798869851|2798541398","11207629","2024-02-12 14:43:28","API3USDT","SELL","BOTH","3.74940000","73.50000000","275.58090000","-0.13779045 USDT","0E-8","false","false","151735398","2798501198"
"2","29","LOSS_STREAK","3","API3USDT","2024-02-12 14:43:28","2024-02-12 15:17:33","-144.24468978","-10.96486420","-155.20955398","LOSS","85","2798501198|2798520918|2798532045|2798547921|2798555496|2798852514|2798864025|2798869851|2798541398","11207629","2024-02-12 14:43:28","API3USDT","SELL","BOTH","3.74970000","22.60000000","84.74322000","-0.04237161 USDT","0E-8","false","false","151735388","2798501198"
"2","29","LOSS_STREAK","3","API3USDT","2024-02-12 14:43:28","2024-02-12 15:17:33","-144.24468978","-10.96486420","-155.20955398","LOSS","85","2798501198|2798520918|2798532045|2798547921|2798555496|2798852514|2798864025|2798869851|2798541398","11207629","2024-02-12 14:43:28","API3USDT","SELL","BOTH","3.74950000","73.50000000","275.58825000","-0.13779412 USDT","0E-8","false","false","151735394","2798501198"
"2","29","LOSS_STREAK","3","API3USDT","2024-02-12 14:43:28","2024-02-12 15:17:33","-144.24468978","-10.96486420","-155.20955398","LOSS","85","2798501198|2798520918|2798532045|2798547921|2798555496|2798852514|2798864025|2798869851|2798541398","11207629","2024-02-12 14:43:28","API3USDT","SELL","BOTH","3.74900000","50.90000000","190.82410000","-0.09541205 USDT","0E-8","false","false","151735409","2798501198"
"2","29","LOSS_STREAK","3","API3USDT","2024-02-12 14:43:28","2024-02-12 15:17:33","-144.24468978","-10.96486420","-155.20955398","LOSS","85","2798501198|2798520918|2798532045|2798547921|2798555496|2798852514|2798864025|2798869851|2798541398","11207629","2024-02-12 14:43:28","API3USDT","SELL","BOTH","3.74900000","22.60000000","84.72740000","-0.04236370 USDT","0E-8","false","false","151735408","2798501198"
"2","29","LOSS_STREAK","3","API3USDT","2024-02-12 14:43:28","2024-02-12 15:17:33","-144.24468978","-10.96486420","-155.20955398","LOSS","85","2798501198|2798520918|2798532045|2798547921|2798555496|2798852514|2798864025|2798869851|2798541398","11207629","2024-02-12 14:43:28","API3USDT","SELL","BOTH","3.74900000","19.70000000","73.85530000","-0.03692765 USDT","0E-8","false","false","151735405","2798501198"
"2","29","LOSS_STREAK","3","API3USDT","2024-02-12 14:43:28","2024-02-12 15:17:33","-144.24468978","-10.96486420","-155.20955398","LOSS","85","2798501198|2798520918|2798532045|2798547921|2798555496|2798852514|2798864025|2798869851|2798541398","11207629","2024-02-12 14:43:28","API3USDT","SELL","BOTH","3.74910000","53.50000000","200.57685000","-0.10028842 USDT","0E-8","false","false","151735403","2798501198"
"2","29","LOSS_STREAK","3","API3USDT","2024-02-12 14:43:28","2024-02-12 15:17:33","-144.24468978","-10.96486420","-155.20955398","LOSS","85","2798501198|2798520918|2798532045|2798547921|2798555496|2798852514|2798864025|2798869851|2798541398","11207629","2024-02-12 14:43:28","API3USDT","SELL","BOTH","3.74900000","24.30000000","91.10070000","-0.04555035 USDT","0E-8","false","false","151735406","2798501198"
"2","29","LOSS_STREAK","3","API3USDT","2024-02-12 14:43:28","2024-02-12 15:17:33","-144.24468978","-10.96486420","-155.20955398","LOSS","85","2798501198|2798520918|2798532045|2798547921|2798555496|2798852514|2798864025|2798869851|2798541398","11207629","2024-02-12 14:43:28","API3USDT","SELL","BOTH","3.74950000","68.20000000","255.71590000","-0.12785795 USDT","0E-8","false","false","151735395","2798501198"
"2","29","LOSS_STREAK","3","API3USDT","2024-02-12 14:43:28","2024-02-12 15:17:33","-144.24468978","-10.96486420","-155.20955398","LOSS","85","2798501198|2798520918|2798532045|2798547921|2798555496|2798852514|2798864025|2798869851|2798541398","11207629","2024-02-12 14:43:28","API3USDT","SELL","BOTH","3.74900000","513.50000000","1925.11150000","-0.96255575 USDT","0E-8","false","false","151735410","2798501198"
"2","29","LOSS_STREAK","3","API3USDT","2024-02-12 14:43:28","2024-02-12 15:17:33","-144.24468978","-10.96486420","-155.20955398","LOSS","85","2798501198|2798520918|2798532045|2798547921|2798555496|2798852514|2798864025|2798869851|2798541398","11207629","2024-02-12 14:43:28","API3USDT","SELL","BOTH","3.74900000","117.80000000","441.63220000","-0.22081610 USDT","0E-8","false","false","151735407","2798501198"
"2","29","LOSS_STREAK","3","API3USDT","2024-02-12 14:43:28","2024-02-12 15:17:33","-144.24468978","-10.96486420","-155.20955398","LOSS","85","2798501198|2798520918|2798532045|2798547921|2798555496|2798852514|2798864025|2798869851|2798541398","11207629","2024-02-12 14:43:28","API3USDT","SELL","BOTH","3.74940000","70.00000000","262.45800000","-0.13122900 USDT","0E-8","false","false","151735397","2798501198"
"2","29","LOSS_STREAK","3","API3USDT","2024-02-12 14:43:28","2024-02-12 15:17:33","-144.24468978","-10.96486420","-155.20955398","LOSS","85","2798501198|2798520918|2798532045|2798547921|2798555496|2798852514|2798864025|2798869851|2798541398","11207629","2024-02-12 14:43:28","API3USDT","SELL","BOTH","3.74960000","118.40000000","443.95264000","-0.22197632 USDT","0E-8","false","false","151735391","2798501198"
"2","29","LOSS_STREAK","3","API3USDT","2024-02-12 14:43:28","2024-02-12 15:17:33","-144.24468978","-10.96486420","-155.20955398","LOSS","85","2798501198|2798520918|2798532045|2798547921|2798555496|2798852514|2798864025|2798869851|2798541398","11207629","2024-02-12 14:43:28","API3USDT","SELL","BOTH","3.74960000","330.40000000","1238.86784000","-0.61943392 USDT","0E-8","false","false","151735389","2798501198"
"2","29","LOSS_STREAK","3","API3USDT","2024-02-12 14:43:28","2024-02-12 15:17:33","-144.24468978","-10.96486420","-155.20955398","LOSS","85","2798501198|2798520918|2798532045|2798547921|2798555496|2798852514|2798864025|2798869851|2798541398","11207629","2024-02-12 14:43:28","API3USDT","SELL","BOTH","3.74980000","63.20000000","236.98736000","-0.11849368 USDT","0E-8","false","false","151735387","2798501198"
"2","29","LOSS_STREAK","3","API3USDT","2024-02-12 14:43:28","2024-02-12 15:17:33","-144.24468978","-10.96486420","-155.20955398","LOSS","85","2798501198|2798520918|2798532045|2798547921|2798555496|2798852514|2798864025|2798869851|2798541398","11207629","2024-02-12 14:43:28","API3USDT","SELL","BOTH","3.75000000","31.50000000","118.12500000","-0.05906250 USDT","0E-8","false","false","151735385","2798501198"
"2","29","LOSS_STREAK","3","API3USDT","2024-02-12 14:43:28","2024-02-12 15:17:33","-144.24468978","-10.96486420","-155.20955398","LOSS","85","2798501198|2798520918|2798532045|2798547921|2798555496|2798852514|2798864025|2798869851|2798541398","11207629","2024-02-12 14:43:28","API3USDT","SELL","BOTH","3.74920000","139.10000000","521.51372000","-0.26075685 USDT","0E-8","false","false","151735401","2798501198"
"2","29","LOSS_STREAK","3","API3USDT","2024-02-12 14:43:28","2024-02-12 15:17:33","-144.24468978","-10.96486420","-155.20955398","LOSS","85","2798501198|2798520918|2798532045|2798547921|2798555496|2798852514|2798864025|2798869851|2798541398","11207629","2024-02-12 14:43:28","API3USDT","SELL","BOTH","3.74950000","70.10000000","262.83995000","-0.13141997 USDT","0E-8","false","false","151735393","2798501198"
"2","29","LOSS_STREAK","3","API3USDT","2024-02-12 14:43:28","2024-02-12 15:17:33","-144.24468978","-10.96486420","-155.20955398","LOSS","85","2798501198|2798520918|2798532045|2798547921|2798555496|2798852514|2798864025|2798869851|2798541398","11207629","2024-02-12 14:44:01","API3USDT","SELL","BOTH","3.73430000","12.00000000","44.81160000","-0.02240580 USDT","0E-8","false","false","151737723","2798520918"
"2","29","LOSS_STREAK","3","API3USDT","2024-02-12 14:43:28","2024-02-12 15:17:33","-144.24468978","-10.96486420","-155.20955398","LOSS","85","2798501198|2798520918|2798532045|2798547921|2798555496|2798852514|2798864025|2798869851|2798541398","11207629","2024-02-12 14:44:01","API3USDT","SELL","BOTH","3.73420000","67.30000000","251.31166000","-0.12565583 USDT","0E-8","false","false","151737724","2798520918"
"2","29","LOSS_STREAK","3","API3USDT","2024-02-12 14:43:28","2024-02-12 15:17:33","-144.24468978","-10.96486420","-155.20955398","LOSS","85","2798501198|2798520918|2798532045|2798547921|2798555496|2798852514|2798864025|2798869851|2798541398","11207629","2024-02-12 14:44:01","API3USDT","SELL","BOTH","3.73410000","3.90000000","14.56299000","-0.00728149 USDT","0E-8","false","false","151737725","2798520918"
"2","29","LOSS_STREAK","3","API3USDT","2024-02-12 14:43:28","2024-02-12 15:17:33","-144.24468978","-10.96486420","-155.20955398","LOSS","85","2798501198|2798520918|2798532045|2798547921|2798555496|2798852514|2798864025|2798869851|2798541398","11207629","2024-02-12 14:44:17","API3USDT","SELL","BOTH","3.73040000","67.10000000","250.30984000","-0.12515492 USDT","0E-8","false","false","151739009","2798532045"
"2","29","LOSS_STREAK","3","API3USDT","2024-02-12 14:43:28","2024-02-12 15:17:33","-144.24468978","-10.96486420","-155.20955398","LOSS","85","2798501198|2798520918|2798532045|2798547921|2798555496|2798852514|2798864025|2798869851|2798541398","11207629","2024-02-12 14:44:53","API3USDT","SELL","BOTH","3.72510000","34.80000000","129.63348000","-0.06481674 USDT","0E-8","false","false","151740676","2798547921"
"2","29","LOSS_STREAK","3","API3USDT","2024-02-12 14:43:28","2024-02-12 15:17:33","-144.24468978","-10.96486420","-155.20955398","LOSS","85","2798501198|2798520918|2798532045|2798547921|2798555496|2798852514|2798864025|2798869851|2798541398","11207629","2024-02-12 14:44:53","API3USDT","SELL","BOTH","3.72520000","22.40000000","83.44448000","-0.04172224 USDT","0E-8","false","false","151740675","2798547921"
"2","29","LOSS_STREAK","3","API3USDT","2024-02-12 14:43:28","2024-02-12 15:17:33","-144.24468978","-10.96486420","-155.20955398","LOSS","85","2798501198|2798520918|2798532045|2798547921|2798555496|2798852514|2798864025|2798869851|2798541398","11207629","2024-02-12 14:44:53","API3USDT","SELL","BOTH","3.72530000","7.10000000","26.44963000","-0.01322481 USDT","0E-8","false","false","151740674","2798547921"
"2","29","LOSS_STREAK","3","API3USDT","2024-02-12 14:43:28","2024-02-12 15:17:33","-144.24468978","-10.96486420","-155.20955398","LOSS","85","2798501198|2798520918|2798532045|2798547921|2798555496|2798852514|2798864025|2798869851|2798541398","11207629","2024-02-12 14:45:05","API3USDT","SELL","BOTH","3.73080000","1.60000000","5.96928000","-0.00298464 USDT","0E-8","false","false","151741533","2798555496"
"2","29","LOSS_STREAK","3","API3USDT","2024-02-12 14:43:28","2024-02-12 15:17:33","-144.24468978","-10.96486420","-155.20955398","LOSS","85","2798501198|2798520918|2798532045|2798547921|2798555496|2798852514|2798864025|2798869851|2798541398","11207629","2024-02-12 14:45:05","API3USDT","SELL","BOTH","3.73090000","51.00000000","190.27590000","-0.09513795 USDT","0E-8","false","false","151741532","2798555496"
